,movie_id,averagerating,numvotes
984,tt1711522,5.2,1052
985,tt1714208,6.0,20046
986,tt1714885,7.3,15
987,tt1714920,5.0,259
988,tt1715336,6.5,19733
989,tt1719052,6.8,32
990,tt1719490,7.8,30
991,tt1720267,4.2,185
992,tt1720280,6.0,73
993,tt1725047,6.3,38
994,tt1726707,8.1,43
995,tt1728640,7.1,7
996,tt1731697,5.1,25089
997,tt1732177,6.4,18
998,tt1733536,6.5,145
999,tt1734105,6.6,5
1000,tt1737071,6.1,11
1001,tt1737156,6.2,425
1002,tt1737768,6.9,45
1003,tt1737795,3.4,247
1004,tt1740053,5.0,1795
1005,tt1740781,8.3,6
1006,tt1740798,5.2,265
1007,tt1742184,8.2,27
1008,tt1744823,5.0,22
1009,tt1744847,7.7,67
1010,tt1745649,7.5,92
1011,tt1753535,3.6,74
1012,tt1753666,7.5,82
1013,tt1753868,3.6,5
1014,tt1753881,7.0,62
1015,tt1754455,6.5,320
1016,tt1754780,8.7,10
1017,tt1754787,5.4,367
1018,tt1756659,6.5,33
1019,tt1756708,7.4,77
1020,tt1756823,5.9,45
1021,tt1757717,6.7,15
1022,tt1757912,5.7,507
1023,tt1758607,7.5,13
1024,tt1760947,3.1,92
1025,tt1760967,7.1,9701
1026,tt1764315,7.0,20
1027,tt1764547,2.3,308
1028,tt1766203,6.8,76
1029,tt1769305,7.3,65
1030,tt1772317,6.8,88
1031,tt1772845,6.7,245
1032,tt1773426,7.9,21
1033,tt1774326,8.5,36
1034,tt1774473,6.0,6
1035,tt1774531,6.6,219
1036,tt1774562,4.1,22
1037,tt1776798,7.1,56
1038,tt1776844,4.5,6
1039,tt1777587,6.2,6
1040,tt1777590,7.3,7
1041,tt1777595,6.6,1739
1042,tt1778858,7.2,8
1043,tt1778918,4.8,192
1044,tt1779356,6.0,5
1045,tt1780790,3.7,114
1046,tt1781755,5.3,443
1047,tt1783305,6.4,45
1048,tt1784365,4.4,142
1049,tt1784486,4.2,84
1050,tt1784490,4.4,109
1051,tt1784522,6.0,8
1052,tt1784654,7.4,31
1053,tt1785289,6.6,5
1054,tt1785344,6.7,22
1055,tt1787636,2.0,156
1056,tt1787759,4.7,6996
1057,tt1787810,7.3,488
1058,tt1790807,6.0,20
1059,tt1791587,4.7,6
1060,tt1795588,3.4,115
1061,tt1796439,4.0,5
1062,tt1797498,4.5,40
1063,tt1797504,7.0,12594
1064,tt1798085,6.0,361
1065,tt1798693,6.9,9
1066,tt1801038,7.5,65
1067,tt1801098,5.4,175
1068,tt1802806,7.0,172
1069,tt1803190,8.5,10
1070,tt1804528,6.8,48
1071,tt1808339,6.2,3911
1072,tt1810861,5.6,213
1073,tt1811313,5.2,9
1074,tt1813225,4.0,140
1075,tt1814797,6.3,827
1076,tt1814842,7.9,18
1077,tt1815659,6.0,91
1078,tt1815979,7.1,27
1079,tt1817287,7.1,3124
1080,tt1817733,6.9,70
1081,tt1818377,6.0,207
1082,tt1818388,7.8,5
1083,tt1820678,5.5,11
1084,tt1821362,5.8,2215
1085,tt1821368,7.0,80
1086,tt1821406,6.9,230
1087,tt1822255,6.7,1372
1088,tt1822302,6.2,1622
1089,tt1823172,3.6,21
1090,tt1823197,5.4,105
1091,tt1824974,6.3,28
1092,tt1825166,4.7,225
1093,tt1825833,3.3,289
1094,tt1825901,8.0,29
1095,tt1826610,6.4,461
1096,tt1827528,6.6,1766
1097,tt1828239,7.9,9
1098,tt1830900,7.8,80
1099,tt1831825,4.5,95
1100,tt1832359,4.7,26
1101,tt1832447,2.8,279
1102,tt1832894,8.1,13
1103,tt1834308,7.3,66
1104,tt1836926,4.0,350
1105,tt1836940,7.0,94
1106,tt1838563,7.2,224
1107,tt1838729,4.7,45
1108,tt1839522,7.8,4359
1109,tt1839523,8.9,18
1110,tt1841830,5.9,108
1111,tt1843867,6.9,8
1112,tt1843967,6.3,16
1113,tt1843968,2.7,23
1114,tt1846488,4.6,22
1115,tt1847591,7.7,66
1116,tt1848903,6.3,11
1117,tt1851848,5.1,435
1118,tt1852113,7.1,30
1119,tt1853642,7.2,6
1120,tt1855153,5.7,73
1121,tt1855325,5.4,125191
1122,tt1858729,6.0,72
1123,tt1859501,6.7,24
1124,tt1859565,6.6,34
1125,tt1859624,3.6,11
1126,tt1862058,5.4,25
1127,tt1863262,6.8,18
1128,tt1863426,4.6,15
1129,tt1864368,6.0,6
1130,tt1865346,4.6,2414
1131,tt1866092,8.3,14
1132,tt1867080,4.0,114
1133,tt1867521,6.4,19
1134,tt1869236,5.7,11
1135,tt1869345,7.7,1320
1136,tt1869682,7.6,1785
1137,tt1869721,5.9,1417
1138,tt1870372,3.8,56
1139,tt1872026,4.9,11
1140,tt1874451,5.6,282
1141,tt1874689,4.6,42
1142,tt1877722,5.3,7
1143,tt0100275,6.5,119
1144,tt0443272,7.4,228701
1145,tt0462335,5.6,33746
1146,tt0464032,8.0,39
1147,tt0473122,6.4,55
1148,tt0481499,7.2,176699
1149,tt0482459,6.8,402
1150,tt10155980,8.2,9
1151,tt10156610,9.2,29
1152,tt10172308,6.6,16
1153,tt10235018,3.0,11
1154,tt1027820,5.6,3912
1155,tt10289996,6.8,133
1156,tt10293884,8.5,6
1157,tt1038919,5.6,112444
1158,tt1043757,4.8,86
1159,tt1060273,8.7,6
1160,tt1078890,8.2,8
1161,tt1087461,4.7,7652
1162,tt1095399,6.0,64
1163,tt1095417,7.8,56
1164,tt1109488,6.0,351
1165,tt1134846,6.4,203
1166,tt1143896,5.9,4664
1167,tt1149293,8.9,11
1168,tt1152822,6.4,6466
1169,tt1155076,6.2,146401
1170,tt1173687,7.0,9584
1171,tt1173957,7.7,62
1172,tt1183307,4.3,400
1173,tt1183944,4.5,63
1174,tt1207924,5.2,70
1175,tt1212077,7.4,8
1176,tt1219342,7.0,73790
1177,tt1222816,7.4,375
1178,tt1229340,6.3,156116
1179,tt1233334,7.2,5469
1180,tt1233600,5.7,58
1181,tt1238846,6.9,9
1182,tt1242599,6.4,7321
1183,tt1242658,6.4,191
1184,tt1244658,5.9,5911
1185,tt1244661,7.6,42
1186,tt1255953,8.3,124156
1187,tt1262892,6.8,22
1188,tt1273683,7.8,8
1189,tt1286766,5.7,343
1190,tt1303782,5.8,785
1191,tt1305059,6.5,490
1192,tt1307972,2.8,188
1193,tt1309183,4.8,53
1194,tt1309374,3.7,555
1195,tt1312233,7.0,21
1196,tt1318517,6.5,8147
1197,tt1320253,6.5,307897
1198,tt1324061,6.9,1279
1199,tt1324999,4.9,208387
1200,tt1334260,7.1,130084
1201,tt1334455,4.8,48
1202,tt1337366,6.5,3903
1203,tt1339340,5.6,128
1204,tt1344836,7.5,10
1205,tt1345506,7.0,21
1206,tt1356409,9.0,34
1207,tt1364277,8.2,6
1208,tt1367454,6.5,13
1209,tt1374989,5.8,46187
1210,tt1381402,6.7,122
1211,tt1384927,7.1,3234
1212,tt1386683,6.9,6259
1213,tt1390533,4.4,232
1214,tt1390540,5.7,49
1215,tt1396219,5.4,2159
1216,tt1403846,6.2,757
1217,tt1409024,6.8,309879
1218,tt1410234,6.6,7
1219,tt1412697,3.1,105
1220,tt1414382,5.8,46690
1221,tt1415255,5.6,286
1222,tt1415284,3.9,209
1223,tt1423922,7.1,867
1224,tt1424003,6.4,6130
1225,tt1431160,6.8,52
1226,tt1433812,8.3,31
1227,tt1434443,7.1,4226
1228,tt1438534,4.9,5622
1229,tt1442578,7.1,343
1230,tt1447508,7.4,10903
1231,tt1449393,5.8,12
1232,tt1454609,6.4,273
1233,tt1457764,5.9,27
1234,tt1462715,3.8,5
1235,tt1464736,6.8,13
1236,tt1465475,8.3,18
1237,tt1468840,5.1,123
1238,tt1473832,6.5,60260
1239,tt1478965,5.6,103
1240,tt1479190,7.6,14
1241,tt1484522,7.0,1190
1242,tt1485055,8.2,22
1243,tt1486192,6.4,79578
1244,tt1491611,6.3,27
1245,tt1493099,4.3,105
1246,tt1496832,6.3,2186
1247,tt1498784,7.1,351
1248,tt1501650,6.9,129
1249,tt1502402,4.4,310
1250,tt1507250,5.6,208
1251,tt1510912,7.3,11
1252,tt1512220,5.3,328
1253,tt1512738,7.0,44
1254,tt1513183,6.8,24
1255,tt1515091,7.5,394189
1256,tt1519431,7.4,93
1257,tt1523581,8.3,10
1258,tt1526610,6.7,195
1259,tt1527823,4.8,677
1260,tt1531677,7.1,22
1261,tt1532266,5.4,188
1262,tt1535485,7.9,18
1263,tt1535616,5.8,33603
1264,tt1535617,4.6,1305
1265,tt1537321,6.6,5
1266,tt1538819,6.5,4298
1267,tt1540933,6.9,71
1268,tt1545754,5.3,14178
1269,tt1546420,5.8,552
1270,tt1548021,6.8,17
1271,tt1548899,4.8,39
1272,tt1550524,6.8,1698
1273,tt1553312,6.6,14
1274,tt1555209,6.7,62
1275,tt1558856,4.6,296
1276,tt1558952,8.2,214
1277,tt1559547,6.2,79764
1278,tt1563675,6.2,17
1279,tt1564972,7.0,11
1280,tt1566948,5.6,163
1281,tt1568335,7.8,1850
1282,tt1568924,7.0,403
1283,tt1570101,7.8,310
1284,tt1570728,7.4,436830
1285,tt1571739,5.7,429
1286,tt1579242,7.0,129
1287,tt1579396,4.6,33
1288,tt1582478,7.8,738
1289,tt1582658,4.5,31
1290,tt1588310,6.4,81
1291,tt1588860,6.0,26
1292,tt1594450,7.2,45
1293,tt1595852,7.0,30
1294,tt1598435,7.2,79
1295,tt1600076,7.5,28
1296,tt1600731,7.6,276
1297,tt1600801,8.0,17
1298,tt1601235,8.1,34
1299,tt1601814,5.4,968
1300,tt1606379,6.6,10
1301,tt1611056,1.0,449
1302,tt1612750,4.0,240
1303,tt1612782,5.5,1799
1304,tt1613819,6.9,9
1305,tt1613874,5.6,95
1306,tt1615031,6.8,64
1307,tt1615480,5.7,529
1308,tt1616152,4.7,14
1309,tt1618447,6.6,4352
1310,tt1619647,8.3,66
1311,tt1620848,6.2,8
1312,tt1623759,5.4,466
1313,tt1625150,7.2,7476
1314,tt1628026,8.2,12
1315,tt1628042,6.5,104
1316,tt1629716,4.0,248
1317,tt1630038,6.8,377
1318,tt1632544,7.1,1927
1319,tt1632724,6.7,47
1320,tt1639082,4.7,118
1321,tt1640569,5.4,222
1322,tt1641410,6.8,2798
1323,tt1641917,9.1,19
1324,tt1641975,5.5,6343
1325,tt1642268,9.2,5
1326,tt1645184,4.5,80
1327,tt1646926,5.2,8833
1328,tt1646957,5.3,83
1329,tt1646982,6.5,29
1330,tt1647382,6.5,6
1331,tt1647692,5.2,477
1332,tt1649431,8.2,5707
1333,tt1650058,5.7,1353
1334,tt1651507,6.6,149
1335,tt1652195,8.3,7
1336,tt1653700,5.9,6766
1337,tt1653881,5.5,8
1338,tt1654072,6.3,20
1339,tt1656194,5.5,328
1340,tt1659198,6.1,24
1341,tt1659304,8.4,10
1342,tt1660303,3.6,247
1343,tt1661388,5.0,172
1344,tt1662295,3.9,293
1345,tt1664742,7.5,8
1346,tt1666184,5.2,350
1347,tt1666287,5.9,1212
1348,tt1666823,3.8,20
1349,tt1667457,3.2,17
1350,tt1667852,4.7,882
1351,tt1667890,7.1,51
1352,tt1668050,7.7,96
1353,tt1670632,6.8,296
1354,tt1670634,6.2,86
1355,tt1670703,8.3,1417
1356,tt1671571,7.2,13
1357,tt1671616,6.5,478
1358,tt1672167,8.7,7
1359,tt1672169,6.6,25
1360,tt1673654,5.4,74
1361,tt1674093,8.4,16
1362,tt1674785,7.2,1927
1363,tt1675163,5.9,145
1364,tt1675742,5.8,24
1365,tt1676106,8.4,5
1366,tt1686039,5.9,13699
1367,tt1686834,8.4,18
1368,tt1691454,4.4,34
1369,tt1691917,5.7,39870
1370,tt1692226,7.0,7
1371,tt1692889,7.1,139
1372,tt1693809,7.3,18
1373,tt1693837,6.1,14
1374,tt1697883,6.6,8
1375,tt1698566,6.2,161
1376,tt1699202,6.3,663
1377,tt1700437,9.3,6
1378,tt1700492,5.1,35
1379,tt1700810,6.7,132
1380,tt1701214,7.7,39
1381,tt1703237,5.6,35
1382,tt1705047,6.0,69
1383,tt1705933,6.1,26
1384,tt1706542,7.3,9
1385,tt1710354,4.3,31
1386,tt1710551,7.1,15
1387,tt1710625,6.8,713
1388,tt1711475,4.2,101
1389,tt1714148,7.6,15
1390,tt1714151,5.4,14
1391,tt1714910,5.8,16
1392,tt1715210,7.4,3028
1393,tt1715344,6.8,38
1394,tt1715752,5.2,76
1395,tt1715788,4.4,24
1396,tt1716759,4.7,1310
1397,tt1716772,6.8,73217
1398,tt1719558,7.6,16
1399,tt1720170,8.4,18
1400,tt1720182,6.8,6903
1401,tt1722450,7.5,3588
1402,tt1722454,6.8,26
1403,tt1723805,5.8,228
1404,tt1726861,6.7,4658
1405,tt1726888,7.1,2152
1406,tt1727252,5.7,3841
1407,tt1727523,5.5,1692
1408,tt1729609,6.6,68
1409,tt1732569,6.0,5
1410,tt1733140,6.7,93
1411,tt1734586,5.3,516
1412,tt1735289,5.3,7
1413,tt1735945,5.5,446
1414,tt1736010,6.4,37
1415,tt1737074,6.6,5
1416,tt1737150,6.1,73
1417,tt1739196,4.1,96
1418,tt1739212,6.1,1204
1419,tt1740113,6.9,14
1420,tt1740697,6.7,19
1421,tt1745813,5.5,47
1422,tt1748016,5.3,419
1423,tt1748067,5.3,6
1424,tt1748159,6.6,98
1425,tt1753722,7.4,4718
1426,tt1754001,5.7,23
1427,tt1754146,7.4,86
1428,tt1754658,7.6,9
1429,tt1756529,7.1,729
1430,tt1756874,7.1,11
1431,tt1757667,8.0,5
1432,tt1757771,8.5,6
1433,tt1757800,6.9,2307
1434,tt1757901,4.6,69
1435,tt1758780,7.2,20
1436,tt1758794,8.2,5
1437,tt1760924,3.6,30
1438,tt1763241,7.3,20
1439,tt1763280,5.9,524
1440,tt1764730,4.5,26
1441,tt1765940,6.3,6
1442,tt1766164,8.5,38
1443,tt1766173,3.6,5
1444,tt1767315,7.6,5
1445,tt1769383,6.3,411
1446,tt1770676,6.2,12
1447,tt1772230,5.9,5534
1448,tt1772288,7.0,27435
1449,tt1772770,5.1,31
1450,tt1773677,4.0,16
1451,tt1774500,9.1,7
1452,tt1777620,5.2,18
1453,tt1779086,5.0,31
1454,tt1781865,6.9,7
1455,tt1783350,6.7,363
1456,tt1783422,7.1,2738
1457,tt1785385,3.7,127
1458,tt1785612,7.4,2511
1459,tt0312305,5.1,287
1460,tt0326965,5.5,1889
1461,tt0393049,5.5,106
1462,tt0406282,8.6,18
1463,tt0427543,7.6,120
1464,tt0460778,4.9,555
1465,tt0465637,7.8,33
1466,tt0494229,7.3,22
1467,tt1037705,6.9,271307
1468,tt10432610,8.5,6
1469,tt1072748,5.4,24351
1470,tt1073240,4.2,361
1471,tt1073519,3.6,22
1472,tt1103255,3.8,412
1473,tt1105355,6.8,910
1474,tt1106884,4.9,121
1475,tt1117593,3.8,8
1476,tt1120985,7.4,170089
1477,tt1144815,4.0,543
1478,tt1153546,3.0,5601
1479,tt1174042,6.3,3437
1480,tt1179056,5.2,85497
1481,tt1179933,7.2,260383
1482,tt1182942,2.9,193
1483,tt1186365,5.3,102
1484,tt1211956,6.7,211587
1485,tt1217613,5.8,167052
1486,tt1223980,5.6,1188
1487,tt1225834,5.4,15
1488,tt1229402,6.8,16
1489,tt1230196,4.5,729
1490,tt1235189,6.8,33915
1491,tt1247639,7.6,59
1492,tt1258998,3.2,622
1493,tt1267297,6.0,137287
1494,tt1270296,5.8,2379
1495,tt1270797,6.7,275406
1496,tt1276121,7.8,16
1497,tt1276949,8.9,8
1498,tt1298649,5.7,115757
1499,tt1298650,6.6,447624
1500,tt1301710,2.1,38
1501,tt1304615,5.7,72
1502,tt1308182,4.3,401
1503,tt1309575,6.7,186
1504,tt1312254,5.8,2062
1505,tt1316624,6.2,525
1506,tt1319707,5.1,14
1507,tt1319718,7.0,13808
1508,tt1320115,5.2,253
1509,tt1322385,7.6,8705
1510,tt1323004,6.9,71
1511,tt1323594,7.7,464511
1512,tt1327720,5.7,61
1513,tt1334515,5.1,10
1514,tt1337645,7.0,6
1515,tt1339161,6.8,4130
1516,tt1349646,1.9,355
1517,tt1351133,6.1,153
1518,tt1351685,6.3,123127
1519,tt1360843,5.0,18
1520,tt1363125,2.6,263
1521,tt1371081,7.7,25
1522,tt1379234,5.9,61
1523,tt1383251,6.8,359
1524,tt1385591,2.9,484
1525,tt1395054,7.4,14681
1526,tt1398423,7.9,13
1527,tt1401143,6.7,23923
1528,tt1401643,6.8,2240
1529,tt1403249,6.3,61
1530,tt1405365,6.6,27588
1531,tt1413492,6.6,50155
1532,tt1417038,5.9,337
1533,tt1417067,7.3,2336
1534,tt1421036,6.7,935
1535,tt1421048,6.2,1632
1536,tt1426389,4.0,30
1537,tt1427937,8.9,14
1538,tt1431122,4.2,1880
1539,tt1433271,7.6,54
1540,tt1433856,6.6,26
1541,tt1436035,5.3,10
1542,tt1436045,7.6,58142
1543,tt1437364,7.2,187
1544,tt1438216,7.1,4740
1545,tt1440755,5.4,445
1546,tt1444257,6.0,44
1547,tt1445650,6.3,6
1548,tt1449379,4.5,1110
1549,tt1450666,8.4,10
1550,tt1452599,3.7,756
1551,tt1453967,6.0,167
1552,tt1454542,3.7,62
1553,tt1461211,6.6,181
1554,tt1465482,6.4,270
1555,tt1466567,6.4,85
1556,tt1466570,6.7,367
1557,tt1468703,2.8,1055
1558,tt1469884,6.3,30
1559,tt1472195,4.7,1658
1560,tt1482980,8.0,25
1561,tt1497617,3.5,369
1562,tt1504385,6.6,94
1563,tt1505387,8.5,21
1564,tt1506958,8.2,6
1565,tt1509638,6.5,330
1566,tt1511329,6.1,1164
1567,tt1512720,6.8,34
1568,tt1513829,4.2,16
1569,tt1515059,7.5,169
1570,tt1516009,4.7,235
1571,tt1519396,6.1,144
1572,tt1521242,5.4,255
1573,tt1524542,6.1,27
1574,tt1528081,1.4,9
1575,tt1530929,6.3,10
1576,tt1531017,7.4,23
1577,tt1533818,6.7,3216
1578,tt1534786,5.7,473
1579,tt1540814,7.1,1522
1580,tt1542484,3.6,257
1581,tt1558152,6.5,15
1582,tt1560139,7.5,16672
1583,tt1560641,6.6,7
1584,tt1560974,5.8,50
1585,tt1562871,4.8,35625
1586,tt1562904,7.1,51
1587,tt1563738,7.0,128094
1588,tt1564051,6.6,14
1589,tt1565068,7.2,1858
1590,tt1567128,6.5,249
1591,tt1568341,6.3,5111
1592,tt1570583,6.0,1728
1593,tt1570594,5.4,51
1594,tt1570619,2.8,3804
1595,tt1570989,6.2,13397
1596,tt1572504,8.5,10
1597,tt1572775,7.0,30
1598,tt1583420,6.1,58927
1599,tt1583948,2.4,129
1600,tt1584141,8.2,13
1601,tt1587427,4.2,250
1602,tt1588866,5.3,26
1603,tt1589511,6.7,77
1604,tt1590956,5.7,109
1605,tt1591097,3.0,10
1606,tt1591479,6.5,63787
1607,tt1592522,8.2,13
1608,tt1592527,7.6,1671
1609,tt1592557,7.0,25
1610,tt1592744,7.7,148
1611,tt1592770,7.1,45
1612,tt1593636,6.3,329
1613,tt1594558,6.5,24
1614,tt1594972,3.6,7951
1615,tt1600049,8.1,19
1616,tt1600207,6.3,1440
1617,tt1601195,6.9,72
1618,tt1604159,4.6,20
1619,tt1605644,6.2,41
1620,tt1612140,7.6,33
1621,tt1612143,4.6,591
1622,tt1612774,5.8,31316
1623,tt1615908,7.1,38
1624,tt1617250,6.3,326
1625,tt1618445,6.1,1773
1626,tt1620466,6.6,1845
1627,tt1620971,5.7,26
1628,tt1621833,7.6,5
1629,tt1626184,8.5,62
1630,tt1627937,6.4,12
1631,tt1629424,2.7,15
1632,tt1629715,6.6,2680
1633,tt1631840,3.9,20
1634,tt1631868,8.3,21
1635,tt1632482,5.8,37
1636,tt1632728,6.1,167
1637,tt1634286,5.3,996
1638,tt1636454,7.8,66
1639,tt1636842,6.0,107
1640,tt1639312,6.6,26
1641,tt1639361,7.0,36
1642,tt1640711,5.7,12069
1643,tt1642266,5.5,172
1644,tt1645849,5.9,35
1645,tt1646114,6.9,2013
1646,tt1649286,6.3,64
1647,tt1650050,6.5,11
1648,tt1653690,5.0,12169
1649,tt1653859,8.0,8
1650,tt1656195,7.3,25
1651,tt1657283,5.4,6421
1652,tt1657293,4.8,21
1653,tt1659203,7.1,18
1654,tt1660302,6.8,2516
1655,tt1663313,6.7,7
1656,tt1663652,5.0,5
1657,tt1664755,3.3,7
1658,tt1666366,6.1,11
1659,tt1666581,7.3,23
1660,tt1669684,5.2,6
1661,tt1669811,7.8,16
1662,tt1670252,5.9,235
1663,tt1673374,5.4,295
1664,tt1673431,7.1,48
1665,tt1674131,7.5,82
1666,tt1674708,6.9,121
1667,tt1674734,3.5,33
1668,tt1675158,8.1,22
1669,tt1675197,6.6,850
1670,tt1677082,6.1,862
1671,tt1677555,6.6,53
1672,tt1677709,5.8,46
1673,tt1679248,5.7,1178
1674,tt1679335,6.5,63295
1675,tt1680303,7.1,174
1676,tt1680679,7.0,2619
1677,tt1683402,5.4,232
1678,tt1684928,5.9,672
1679,tt1686089,6.9,51
1680,tt1688703,7.1,31
1681,tt1690185,5.8,10
1682,tt1691452,3.8,1130
1683,tt1692196,6.1,17
1684,tt1692325,8.7,17
1685,tt1693041,5.7,22
1686,tt1693111,6.8,6
1687,tt1694019,6.8,1929
1688,tt1698586,7.2,20
1689,tt1703148,6.8,34807
1690,tt1703238,6.7,36
1691,tt1703826,4.8,98
1692,tt1704705,5.0,31
1693,tt1706414,6.5,2710
1694,tt1707244,7.9,32
1695,tt1709125,6.9,14
1696,tt1710417,5.5,7966
1697,tt1710469,6.7,168
1698,tt1711014,6.9,12
1699,tt1714915,7.3,80984
1700,tt1716765,5.1,330
1701,tt1717724,6.3,869
1702,tt1720621,5.4,779
1703,tt1721073,6.5,6
1704,tt1722426,3.2,1310
1705,tt1722484,6.2,687
1706,tt1723782,6.5,96
1707,tt1723799,2.9,119
1708,tt1723811,7.2,171353
1709,tt1725798,3.2,77
1710,tt1725871,6.4,8
1711,tt1725885,4.7,100
1712,tt1727535,6.4,2177
1713,tt1727885,4.0,2571
1714,tt1728599,6.3,85
1715,tt1728681,5.9,41
1716,tt1730320,8.2,6
1717,tt1731764,7.6,31
1718,tt1732582,6.6,797
1719,tt1732600,7.1,8
1720,tt1734063,6.2,156
1721,tt1735308,6.1,23
1722,tt1735462,5.7,1689
1723,tt1740745,6.7,407
1724,tt1742139,8.3,48
1725,tt1744822,4.6,29
1726,tt1745713,6.7,704
1727,tt1746153,7.6,455
1728,tt1746206,2.1,56
1729,tt1747909,6.3,10
1730,tt1753588,7.9,11
1731,tt1753640,5.1,1640
1732,tt1753729,8.6,367
1733,tt1754120,3.2,70
1734,tt1754128,7.4,49
1735,tt1754290,5.1,14
1736,tt1754398,6.5,25
1737,tt1754733,5.9,68
1738,tt1754945,6.6,30
1739,tt1756712,5.4,20
1740,tt1762332,7.6,23
1741,tt1762351,7.0,14
1742,tt1763270,4.7,149
1743,tt1763303,6.9,62589
1744,tt1764465,5.5,15
1745,tt1764466,6.0,219
1746,tt1764706,5.6,17
1747,tt1765679,7.2,16
1748,tt1766094,5.1,18027
1749,tt1766135,7.8,22
1750,tt1766143,5.0,173
1751,tt1766175,5.7,1424
1752,tt1772250,7.4,31968
1753,tt1772261,4.5,1618
1754,tt1772762,5.8,8
1755,tt1772872,5.1,1761
1756,tt1772949,7.2,33
1757,tt1773690,5.7,61
1758,tt1773756,3.8,11
1759,tt1774395,8.3,72
1760,tt1774438,7.9,1418
1761,tt1774504,6.7,25
1762,tt1775309,6.1,43
1763,tt1778368,7.0,5
1764,tt1780862,7.0,504
1765,tt1781840,6.3,2686
1766,tt1783331,6.2,147
1767,tt1784359,4.0,206
1768,tt1784575,7.3,10747
1769,tt1785277,5.1,758
1770,tt1787096,3.9,9
1771,tt1789083,8.2,3894
1772,tt1789090,6.9,169
1773,tt1789814,6.8,30
1774,tt1789884,7.5,11
1775,tt1791618,4.5,11
1776,tt1792643,5.8,797
1777,tt1792799,5.2,3123
1778,tt1792827,4.1,15
1779,tt1794892,7.3,6
1780,tt1795622,5.6,313
1781,tt1801532,6.6,63
1782,tt1802473,5.6,62
1783,tt1808207,6.1,55
1784,tt1808641,6.0,511
1785,tt1809287,5.2,1672
1786,tt1809324,4.5,20
1787,tt1809384,8.7,6
1788,tt1813253,6.2,22
1789,tt1814886,7.8,32
1790,tt1815849,6.5,326
1791,tt1820442,7.9,11
1792,tt1820667,6.4,206
1793,tt1821468,5.1,312
1794,tt1825132,6.7,18
1795,tt1825750,6.8,6
1796,tt1825889,5.7,253
1797,tt1826051,5.0,67
1798,tt1826616,5.5,31
1799,tt1826693,6.0,69
1800,tt1826730,6.6,844
1801,tt1826740,5.2,23
1802,tt1829057,6.2,192
1803,tt1829735,3.7,637
1804,tt1830618,5.6,17
1805,tt1832354,6.3,81
1806,tt1832492,3.6,116
1807,tt1833779,9.1,7
1808,tt1836903,6.3,12
1809,tt1837529,5.3,94
1810,tt1838458,5.9,67
1811,tt1838592,8.2,15
1812,tt1838628,8.8,10
1813,tt1839576,8.6,5
1814,tt1839647,6.8,32
1815,tt1839662,7.5,35
1816,tt1840343,5.3,35
1817,tt1840960,6.7,6
1818,tt1841642,5.3,12025
1819,tt1841648,4.4,8
1820,tt1841667,5.2,6
1821,tt1844043,3.8,11
1822,tt1844048,3.0,308
1823,tt6493974,6.0,175
1824,tt6496236,5.5,501
1825,tt6500726,5.3,19
1826,tt6514010,7.0,2461
1827,tt6515050,5.8,155
1828,tt6515470,6.7,220
1829,tt6516590,3.4,495
1830,tt6518634,4.7,122
1831,tt6534608,7.5,11
1832,tt6541008,6.5,431
1833,tt6543070,5.2,6
1834,tt6551438,6.9,30
1835,tt6554406,7.7,83
1836,tt6570606,7.2,18
1837,tt6574856,3.3,43
1838,tt6577798,7.2,612
1839,tt6582868,6.4,30
1840,tt6610168,6.0,28
1841,tt6610280,7.1,417
1842,tt6612512,5.9,41
1843,tt6616286,6.5,104
1844,tt6620324,6.1,1215
1845,tt6628234,7.6,68
1846,tt6644332,8.9,17
1847,tt6647448,8.3,38
1848,tt6662126,6.7,11
1849,tt6664852,6.6,47
1850,tt6675230,8.0,6
1851,tt6676390,8.2,12
1852,tt6692022,5.1,223
1853,tt6695240,8.2,48
1854,tt6697508,7.1,29
1855,tt6704038,2.7,48
1856,tt6705596,8.3,21
1857,tt6735074,6.0,5
1858,tt6739010,8.2,8
1859,tt6744360,8.5,12
1860,tt6745170,5.7,20
1861,tt6747224,7.1,511
1862,tt6765840,6.6,27
1863,tt6769258,6.1,35
1864,tt6811024,3.6,7
1865,tt6816180,3.9,10
1866,tt6818526,7.8,10
1867,tt6818874,8.7,6
1868,tt6822518,7.5,1348
1869,tt6824456,3.9,47
1870,tt6830412,5.2,577
1871,tt6848318,7.4,10
1872,tt6851566,8.8,6
1873,tt6857354,4.6,10
1874,tt6862268,7.9,12
1875,tt6864294,5.5,26
1876,tt6864864,8.2,1513
1877,tt6865478,7.4,41
1878,tt6866720,8.0,12
1879,tt6869368,7.2,5
1880,tt6880600,3.3,9
1881,tt6883152,4.6,1415
1882,tt6903148,5.5,6
1883,tt6905696,5.3,4163
1884,tt6912990,5.2,50
1885,tt6915574,5.9,14
1886,tt6916362,7.4,5519
1887,tt6920106,5.5,13
1888,tt6921426,7.3,11
1889,tt6922786,5.1,146
1890,tt6923782,6.0,184
1891,tt6928714,6.5,29
1892,tt6929280,5.6,9
1893,tt6933206,3.4,131
1894,tt6936746,7.2,5
1895,tt6938828,6.9,16558
1896,tt6941984,6.6,11
1897,tt6945932,7.4,32
1898,tt6950660,7.1,90
1899,tt6952076,8.0,9
1900,tt6954684,2.1,7
1901,tt6962166,4.8,18
1902,tt6964562,4.0,210
1903,tt6964600,5.7,52
